Kreise_Code,year,EU_Code,ln_gvapw_A.d1,ln_gvapw_BE.d1,ln_gvapw_F.d1,ln_gvapw_GI.d1,tas,tas2,prec,prec2,full05_colddays_f1,full95_hotdays_f1,full05_colddays_f2,full95_hotdays_f2,sq95_hotdays_f1,sq05_colddays_f1,sq95_hotdays_f2,sq05_colddays_f2,full95_wetweeks_f1,full05_dryweeks_f1,full00_dryweeks_f1,sq95_wetweeks_f1,sq05_dryweeks_f1,full95_wetweeks_f2,full05_dryweeks_f2,sq95_wetweeks_f2,sq05_dryweeks_f2,full_mean_precpd,full_std_precpd,sq_mean_precpd,sq_std_precpd,tas.d1,tasXtas.d1,prec,precXprec.d1
1001,2006.0,DEF01,0.1335313926245227,0.0654553601369567,0.0248585188537138,0.0610670116740847,9.85717862283868,97.16397040254787,8.773800933088319,76.97958281346146,12.0,53.0,15.0,38.0,55.0,2.0,48.0,2.0,2.0,5.0,3.0,4.0,20.0,2.0,6.0,3.0,5.0,3.831354119252541,4.791227088877399,3.769698344818103,0.9768811941852772,0.6800671193871874,6.703543071318864,8.773800933088319,-1.3381871140367918
1001,2007.0,DEF01,-0.1823215567939544,-0.010616393417294,0.0587129408672018,0.0031115642604309,9.810740561746265,96.25063036989336,11.149990966371044,124.32229855015584,3.0,24.0,4.0,18.0,48.0,1.0,24.0,1.0,5.0,5.0,3.0,7.0,20.0,5.0,5.0,5.0,6.0,4.847822159291759,6.54279275691898,4.9181145722974,1.4075543406014783,-0.046438061092414884,-0.45559176956820574,11.149990966371044,26.494497405483298
1001,2008.0,DEF01,0.3001045924503378,-0.0223602313024375,-0.1410678356097556,0.0387724922808327,9.500600556533094,90.26141093479691,8.95104255759607,80.12116286789599,1.0,21.0,3.0,14.0,36.0,2.0,17.0,7.0,3.0,4.0,3.0,2.0,16.0,2.0,4.0,1.0,4.0,3.683556608064229,4.567652425931933,3.57238801851034,0.9085011910991792,-0.31014000521317087,-2.9465163061314277,8.95104255759607,-19.682880788902956
1001,2009.0,DEF01,-0.5877866649021191,-0.2152647174552306,0.0682701548608144,-0.0448596285606073,9.05964348004251,82.07713998547676,9.279867026489017,86.11593202931807,10.0,32.0,12.0,20.0,12.0,5.0,6.0,6.0,5.0,6.0,4.0,4.0,24.0,3.0,6.0,4.0,6.0,4.256819736921568,5.755688976270416,4.288323036803545,1.2514717946053526,-0.4409570764905837,-3.994913903006523,9.279867026489017,3.051447346382419
1001,2010.0,DEF01,4.440892098500626e-16,0.130241095891594,0.1072325534037341,-0.0484788294151439,7.3926567539079455,54.65137388110076,9.612233489225178,92.39503265138202,50.0,27.0,62.0,19.0,30.0,30.0,24.0,43.0,4.0,2.0,2.0,5.0,8.0,3.0,3.0,3.0,3.0,4.310418605033714,5.583577071921886,4.294139451100761,0.8327848733346438,-1.6669867261345646,-12.323460679633584,9.612233489225178,3.1947840438078376
1001,2011.0,DEF01,0.9555114450274362,0.0826538461204045,-0.0271898457301977,-0.0146688121856422,9.118620031666946,83.14923128191771,9.983406852306748,99.66841237868532,9.0,15.0,13.0,9.0,23.0,1.0,14.0,3.0,4.0,8.0,7.0,5.0,32.0,4.0,9.0,4.0,9.0,5.0421246728821965,7.118487771744534,4.720449496457982,2.160363437166905,1.7259632777590008,15.738403318494766,9.983406852306748,3.7055746963822944
1001,2012.0,DEF01,-0.1445812288111079,-0.0126616426662593,-0.0272042263356011,0.0111205574432089,8.564124074103821,73.34422115664464,9.368047233331607,87.76030896593201,18.0,18.0,21.0,8.0,31.0,22.0,16.0,29.0,3.0,3.0,1.0,2.0,12.0,1.0,3.0,2.0,4.0,3.93615429971916,4.982596285068623,3.920179801633872,0.6592296728609797,-0.554495957563125,-4.74877217915961,9.368047233331607,-5.7647179760440626
1001,2013.0,DEF01,0.2876820724517812,-0.0498642531464357,-0.0211589440575705,-0.0593414646368759,8.612311878512456,74.17191589276675,9.114214471352042,83.06890542980298,15.0,28.0,26.0,17.0,26.0,19.0,15.0,23.0,4.0,5.0,4.0,6.0,20.0,4.0,6.0,3.0,6.0,4.050761987267576,5.365317127703233,4.019254810321348,0.8429570961584179,0.04818780440863435,0.41500840030791647,9.114214471352042,-2.313486232537408
1001,2014.0,DEF01,0.4418327522790393,-0.0911183266727677,0.0795395872224533,0.0061772894445133,10.372517342390912,107.58911601820024,10.68060104469153,114.0752386758658,7.0,40.0,8.0,30.0,68.0,2.0,40.0,5.0,6.0,1.0,0.0,7.0,4.0,6.0,1.0,6.0,1.0,4.899358277381438,7.31097398562111,4.846003843984752,1.1844236071494527,1.7602054638784566,18.25776170025053,10.68060104469153,16.729950071600516
1001,2015.0,DEF01,-0.2876820724517812,0.1437292950841353,-0.047684941070818,0.0053851258253203,9.542035928726223,91.05044966510212,11.267344248240011,126.9530464083473,4.0,21.0,6.0,11.0,22.0,1.0,9.0,5.0,5.0,3.0,3.0,5.0,12.0,4.0,3.0,4.0,3.0,4.941817652736848,5.784415308006543,4.8639109675177865,1.362857128436844,-0.830481413664689,-7.924483487327807,11.267344248240011,6.6110376596959
1001,2016.0,DEF01,-0.3364722366212129,0.0314835942821698,-0.0331685579461229,-0.0075524024338089,9.491921810775215,90.09657966187024,9.05606599266511,82.0123312635055,5.0,37.0,9.0,23.0,39.0,3.0,19.0,6.0,4.0,1.0,1.0,6.0,4.0,3.0,1.0,3.0,1.0,3.903476720976341,5.509062908270864,3.9089777732036506,0.3853518911081522,-0.05011411795100784,-0.4756792892069331,9.05606599266511,-20.025481810631696
1001,2017.0,DEF01,-0.9162907318741548,0.0781504304112665,-0.0007766990681723,0.0577440797893431,9.402995505734395,88.41632448086123,11.066189200191229,122.46054341442898,2.0,12.0,4.0,6.0,32.0,2.0,22.0,7.0,7.0,4.0,0.0,7.0,16.0,5.0,4.0,5.0,4.0,4.480238542587539,5.85090087290151,4.465250440633694,0.7197073147715828,-0.08892630504082,-0.8361736466403964,11.066189200191229,22.24440373017929
1001,2018.0,DEF01,0.0,-0.0978627464173111,-0.0964315418668833,0.0268726767423657,9.951973361086123,99.04177377976784,7.254045681626584,52.62117875112529,10.0,55.0,13.0,37.0,50.0,4.0,31.0,10.0,1.0,6.0,4.0,2.0,24.0,1.0,6.0,0.0,6.0,3.6822566911810073,4.542543236458993,3.716048113403943,0.4126214955821307,0.5489778553517279,5.463412992286588,7.254045681626584,-27.65346322858463
1001,2019.0,DEF01,-0.4054651081081646,0.0422723823353905,0.1264862312171586,0.0290859560827208,9.920394878331225,98.4142345420204,9.755263674721467,95.16516936334018,3.0,32.0,3.0,22.0,49.0,2.0,27.0,8.0,6.0,3.0,2.0,7.0,12.0,4.0,3.0,5.0,3.0,4.186808444086467,5.757687024854423,4.113911193827368,0.8774274232327248,-0.03157848275489883,-0.3132710185871692,9.755263674721467,24.400041030598246
1002,1996.0,DEF02,0.0953101798043247,0.0125511541345533,-0.0196952016378473,0.0019457455381663,7.193031166644712,51.73969736432218,5.542451092041814,30.718764107675497,46.0,21.0,44.0,20.0,17.0,29.0,17.0,24.0,1.0,8.0,4.0,1.0,32.0,1.0,8.0,1.0,9.0,2.827781169409089,3.988251828537204,2.6623440402526763,0.9073843897543896,-1.6886115848208156,-12.146235757973447,5.542451092041814,-8.117611953174395
1002,1997.0,DEF02,0.1053605156578263,0.0722826242175846,0.0375444557787165,0.0382749261991222,8.947809368376605,80.06329249280815,7.4580230646495265,55.62210803284432,17.0,44.0,17.0,42.0,45.0,21.0,40.0,19.0,3.0,8.0,2.0,4.0,32.0,3.0,9.0,3.0,9.0,3.329474582432824,5.505213067849535,3.426214555239091,1.1093224111214102,1.7547782017318934,15.701420832879688,7.4580230646495265,14.286379953704511
1002,1998.0,DEF02,0.0,0.03386415326203,0.0259762469315392,0.0432391980622948,8.942334095596001,79.96533907725875,10.375398655243083,107.64889725521998,11.0,12.0,11.0,12.0,32.0,13.0,27.0,14.0,6.0,1.0,1.0,6.0,4.0,6.0,1.0,6.0,1.0,4.0059454267347805,5.189280338466747,3.999726154362694,0.6547141256034957,-0.005475272780604001,-0.048961718468683885,10.375398655243083,30.268934779483388
1002,1999.0,DEF02,0.1431008436406733,0.0258542590990318,0.0180316310708033,0.0104069887788411,9.556851851331924,91.33341730830642,8.50268204087716,72.29560188825498,7.0,35.0,9.0,32.0,28.0,3.0,18.0,3.0,4.0,4.0,4.0,5.0,16.0,4.0,4.0,4.0,4.0,3.442381393067674,4.140767095461294,3.482359393660328,0.535421514432979,0.6145177557359229,5.872855151581194,8.50268204087716,-15.923113924621418
1002,2000.0,DEF02,0.0,0.054061692552727,0.0027406133490419,0.0090447466297285,9.776909884109322,95.58796688199456,6.583686594410359,43.34492917341868,3.0,11.0,4.0,8.0,25.0,4.0,15.0,4.0,0.0,3.0,1.0,1.0,12.0,0.0,3.0,0.0,3.0,2.6125740454009367,3.068824224992033,2.606455396046622,0.4130475771428068,0.22005803277739844,2.151487555739,6.583686594410359,-12.634064595637994
1002,2001.0,DEF02,-0.1431008436406733,0.1176829615661887,0.0946083115851603,0.0198741014473053,8.841918901268105,78.17952985660217,8.512432823410661,72.4615125730792,15.0,27.0,15.0,21.0,34.0,13.0,30.0,14.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,3.188177087419724,4.258349831963105,3.184068509826273,1.036904814357467,-0.9349909828412173,-8.267114443699002,8.512432823410661,16.418322707771704
1002,2002.0,DEF02,0.2608838792970567,-0.2701435417513593,-0.0423835633125735,0.0018720386504105,9.696566315730731,94.02339831536388,10.328519186723684,106.6783085905193,8.0,50.0,8.0,46.0,48.0,10.0,35.0,8.0,6.0,4.0,4.0,8.0,16.0,6.0,4.0,7.0,4.0,4.395114547541994,6.822022139003819,4.447136726590856,1.232896114977707,0.8546474144626259,8.28714533090466,10.328519186723684,18.75748284822579
1002,2003.0,DEF02,0.064538521137571,0.2949110131463301,-0.0321123015499873,0.0168869042701382,9.479428575497424,89.8595661179571,5.808430508249183,33.73786496915986,17.0,44.0,17.0,40.0,37.0,13.0,25.0,12.0,2.0,8.0,6.0,3.0,32.0,2.0,8.0,2.0,8.0,2.9634849531883574,3.9342989254906495,2.9197363827354463,0.8379348643536769,-0.2171377402333068,-2.058341699586545,5.808430508249183,-26.254620980043022
1002,2004.0,DEF02,0.2513144282809061,-0.1377999674525449,-0.0159633341342555,0.0780200970218896,9.27184250716231,85.96706347762186,7.881980049122921,62.125609494771766,5.0,22.0,7.0,20.0,31.0,1.0,24.0,1.0,3.0,2.0,2.0,4.0,8.0,2.0,2.0,4.0,2.0,3.297899602143482,4.1074742516208005,3.328771790220189,0.8235152015250412,-0.2075860683351145,-1.9247053322842147,7.881980049122921,16.3436761120348
1002,2005.0,DEF02,0.1115910654084624,0.0211911122705341,0.0839009757066593,0.0455975587197805,9.386840661931917,88.11277761249842,7.129599181859388,50.83118449397005,7.0,30.0,9.0,25.0,46.0,4.0,36.0,3.0,1.0,4.0,2.0,2.0,16.0,1.0,4.0,2.0,4.0,3.099825731243212,4.628031341871583,3.127715779636396,0.6892775869114598,0.11499815476960684,1.0794693552384853,7.129599181859388,-5.364174015688745
1002,2006.0,DEF02,0.1226023220923324,0.1543671442244107,0.0353687332616665,0.0687676682602993,9.969718222556123,99.39528143716764,7.452480906931506,55.53947166817865,14.0,51.0,16.0,43.0,53.0,6.0,40.0,6.0,2.0,5.0,2.0,5.0,20.0,2.0,5.0,5.0,5.0,3.1848209003980803,4.178335418607647,3.210179281692026,0.9697232558599688,0.5828775606242065,5.811125037674213,7.452480906931506,2.4062698912970713
1002,2007.0,DEF02,-0.1177830356563833,-0.1522543398862605,-0.0933767220288661,0.0050168759277813,10.0798618770946,101.60361546130508,9.031551457796104,81.56892173481893,2.0,24.0,4.0,18.0,35.0,1.0,21.0,2.0,5.0,3.0,1.0,7.0,12.0,5.0,3.0,5.0,3.0,3.794769520082397,4.704334998573287,3.803231625201805,0.8465704134916886,0.11014365453847752,1.1102328243862774,9.031551457796104,14.26145693562405
1002,2008.0,DEF02,0.1758906664636641,0.2098024992770559,-0.0326696631607701,0.068289150526406,9.81719771447464,96.37737096508609,7.644848270931622,58.44370508556621,4.0,19.0,4.0,14.0,32.0,6.0,17.0,7.0,2.0,3.0,2.0,2.0,12.0,2.0,3.0,2.0,3.0,3.107661898752692,5.182199719080495,3.022579478237028,0.8440240637820939,-0.26266416261996106,-2.578626016947077,7.644848270931622,-10.601135460396304
1002,2009.0,DEF02,-0.1017826943099424,-0.0632301384792883,-0.0567411861223901,-0.0298068822154076,9.3866954280652,88.1100510592601,7.490977781415221,56.11474812165651,11.0,30.0,13.0,27.0,12.0,6.0,5.0,6.0,1.0,3.0,2.0,1.0,12.0,1.0,3.0,1.0,3.0,3.134300326951976,4.186952204339882,3.1747271204928955,0.875445953791805,-0.430502286409439,-4.040993843611097,7.490977781415221,-1.152640418182838
1002,2010.0,DEF02,-0.3364722366212129,-0.0728436437544512,-0.0147592739871504,-0.0696605482988172,7.83025470783945,61.31288878964188,8.993573390643526,80.88436233289129,55.0,27.0,59.0,21.0,34.0,37.0,24.0,39.0,6.0,2.0,2.0,5.0,8.0,5.0,2.0,4.0,2.0,3.893321814131397,5.583008726198936,3.851355246630783,0.8274613253599956,-1.5564407202257504,-12.187327277020707,8.993573390643526,13.513703888053477
1002,2011.0,DEF02,0.1665731998258155,0.0948278978224026,0.0107829430908878,-0.0125550416033393,9.492033005431104,90.09869057619343,9.430688970118688,88.93789445111827,9.0,13.0,11.0,11.0,22.0,1.0,16.0,2.0,4.0,8.0,6.0,4.0,32.0,3.0,8.0,3.0,8.0,4.469520838918809,5.849446909958221,4.27017736259676,1.206451053728973,1.6617782975916535,15.773654448449086,9.430688970118688,4.1223010740234445
1002,2012.0,DEF02,-0.1000834585569823,0.018169725945806,0.0038638090950446,0.0359267754643486,8.912413455359225,79.43111359926816,7.982897768691463,63.726656785379134,23.0,16.0,25.0,11.0,31.0,23.0,14.0,24.0,2.0,1.0,0.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0469075453020857,4.307016396543717,3.055051051151749,0.7227997951556123,-0.5796195500718788,-5.165809077049873,7.982897768691463,-11.557569151404525
1002,2013.0,DEF02,0.0,0.0128739084990288,0.0179435044548341,-0.0210981858798344,8.9869681514409,80.76559655501306,7.8469726271126845,61.57497941065574,15.0,30.0,20.0,19.0,31.0,15.0,15.0,19.0,3.0,5.0,4.0,3.0,20.0,2.0,6.0,2.0,5.0,3.324988401318934,5.400140799161719,3.357466918603923,0.9273755119313024,0.07455469608167498,0.6700206792263687,7.8469726271126845,-1.0666008653050898
1002,2014.0,DEF02,0.4079682383262826,-0.0276571929922155,0.0857961191171323,-0.0190703777303622,10.66490862535638,113.74027598720092,8.13429237200077,66.16671239318991,9.0,40.0,10.0,32.0,66.0,3.0,42.0,3.0,3.0,3.0,1.0,5.0,12.0,2.0,3.0,3.0,3.0,3.491112606008913,4.9944087093793135,3.4932817303028294,0.8104208352693931,1.6779404739154806,17.895081833095784,8.13429237200077,2.3371428091683613
1002,2015.0,DEF02,-0.3856624808119848,-0.1397034876397569,-0.0223274134457751,-0.0073581446232751,9.892443105177378,97.86043058917144,9.508181279167854,90.40551123751804,2.0,24.0,2.0,13.0,21.0,2.0,10.0,8.0,3.0,3.0,2.0,4.0,12.0,3.0,4.0,3.0,4.0,4.098353999641319,4.826623359758438,4.036232160880115,0.9464822984428304,-0.7724655201790025,-7.64157120908203,9.508181279167854,13.063184786782447
1002,2016.0,DEF02,-0.0223057575142977,0.2062854863387473,0.0003448816463098,-0.0112407525451629,9.798200233568853,96.00472781710867,7.742919037556977,59.95279522216226,10.0,39.0,11.0,22.0,35.0,5.0,18.0,8.0,3.0,2.0,0.0,4.0,8.0,3.0,2.0,3.0,2.0,3.186386435208633,4.004208082903456,3.210567492444671,0.4469780397148937,-0.09424287160852529,-0.9234105266068519,7.742919037556977,-13.668282616849362
1002,2017.0,DEF02,0.2801348668163976,0.0458927958098085,0.0205687004269714,0.0254575176382907,9.754774734955117,95.15563012971866,9.855402055296109,97.12894967153476,3.0,14.0,6.0,10.0,34.0,1.0,24.0,5.0,4.0,1.0,0.0,4.0,4.0,3.0,2.0,3.0,1.0,3.819923277246553,5.650212284359738,3.7983028365513047,0.7368726547249904,-0.043425498613736124,-0.4236059567301016,9.855402055296109,20.81936947480437
1002,2018.0,DEF02,-0.3184537311185345,-0.0001262091992533,-0.0033227015510179,0.0189468727225903,10.270399832580113,105.48111272106156,5.782806052613604,33.44084584214453,12.0,49.0,13.0,34.0,45.0,8.0,31.0,12.0,0.0,5.0,3.0,1.0,20.0,0.0,5.0,0.0,5.0,2.6526633268869784,3.612365502148221,2.689090456752393,0.4131801869228314,0.5156250976249961,5.295675916321864,5.782806052613604,-23.551032814162358
1002,2019.0,DEF02,0.2293741010648458,-0.082414905238445,-0.0775447263812063,0.0024646534741763,10.219301243223804,104.43411789975558,8.210177328067935,67.40701175832073,3.0,34.0,3.0,21.0,50.0,1.0,31.0,10.0,4.0,3.0,2.0,5.0,12.0,3.0,3.0,3.0,3.0,3.3374704585642028,4.4177549587290175,3.356111696732376,0.3433627670471872,-0.051098589356309176,-0.522191877735913,8.210177328067935,19.929148612538498
1003,1996.0,DEF03,0.1091023348038215,0.0046514541417668,-0.0294289927685111,-0.0069920810349151,7.08122669966059,50.14377157198601,4.878151047798472,23.796357645137327,41.0,18.0,41.0,18.0,15.0,38.0,15.0,36.0,0.0,7.0,3.0,0.0,28.0,0.0,7.0,0.0,7.0,2.258403262869663,3.507276417095984,2.186773001306032,0.6751398290363094,-1.8035595759791931,-12.771414223852394,4.878151047798472,-4.629459764949346
1003,1997.0,DEF03,0.0722765319266987,0.0718940486000185,0.0376251144966781,0.0381303670962154,8.875175657596296,78.76874295318984,5.986716959157161,35.840779949059964,19.0,35.0,19.0,34.0,39.0,21.0,33.0,19.0,3.0,8.0,1.0,3.0,32.0,3.0,8.0,2.0,8.0,2.602920417024853,4.561104845861512,2.666021083910038,0.7372103669351708,1.7939489579357062,15.921612122441221,5.986716959157161,6.63667034187458
1003,1998.0,DEF03,0.0,0.0186942616857326,0.0096065602476631,0.027877069874493,8.915788994089525,79.4912933871279,8.836317192477313,78.08050152607015,14.0,10.0,14.0,8.0,26.0,16.0,23.0,13.0,5.0,0.0,0.0,6.0,0.0,5.0,0.0,6.0,0.0,3.20156420017294,5.048897040313456,3.2106207831614992,0.4577423196590526,0.0406133364932284,0.3620999385195802,8.836317192477313,25.179971533374225
1003,1999.0,DEF03,0.11655970588845,0.0164087921053832,0.008184756090622,-0.0007554277520558,9.655586674610714,93.23035403091998,6.210136893751457,38.565800239133,8.0,35.0,9.0,31.0,25.0,2.0,18.0,2.0,3.0,5.0,3.0,3.0,20.0,3.0,4.0,3.0,4.0,2.388514189904407,3.2854754718936507,2.354630460690892,0.3164261062117656,0.739797680521189,7.143180625948307,6.210136893751457,-16.308939162760662
1003,2000.0,DEF03,-0.0089686699827606,0.0659490359906538,0.0157156461527723,0.0229763585931168,9.725870603892396,94.59255900365824,6.429273538284767,41.33555823008873,4.0,12.0,5.0,11.0,19.0,9.0,14.0,8.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,1.0,2.0,2.312688323124016,3.734785164922648,2.360594270945216,0.6985712394802228,0.07028392928168259,0.6835724017267687,6.429273538284767,1.4088894299665256
1003,2001.0,DEF03,-0.176930708159078,-0.0590064179019877,-0.0438070210816894,0.0728397168347072,8.811599312191296,77.64428243861012,7.769598456552315,60.36666017606012,15.0,26.0,15.0,23.0,31.0,14.0,28.0,12.0,4.0,2.0,0.0,4.0,8.0,4.0,1.0,4.0,1.0,2.624864343429836,4.411579797162924,2.683946650152927,1.1496147454617505,-0.9142712917011,-8.056192285109661,7.769598456552315,10.413786416250149
1003,2002.0,DEF03,0.0212773984472849,0.1175847847889741,0.1225783228389278,-0.0207060667811704,9.438296977180682,89.08144982945801,9.472666123003808,89.73140347790397,14.0,40.0,14.0,30.0,39.0,16.0,32.0,14.0,5.0,5.0,3.0,6.0,20.0,5.0,5.0,6.0,5.0,3.835087499191824,8.185311427175277,3.910858026250352,1.4031990958857996,0.6266976649893863,5.914958677075517,9.472666123003808,16.132591389178206
1003,2003.0,DEF03,0.1049974733594112,0.1940320475906967,0.0250573567184622,0.0416154830369777,9.092214974978887,82.66837315123036,4.745158275880081,22.516527063153227,16.0,40.0,16.0,33.0,26.0,15.0,20.0,13.0,0.0,9.0,8.0,0.0,36.0,0.0,9.0,0.0,9.0,2.186708882894047,3.581400319079587,2.1712393773849463,0.4548195645075802,-0.3460820022017952,-3.1466519629898384,4.745158275880081,-22.432772985067178
1003,2004.0,DEF03,0.1872115420881468,-0.1287482987386266,-0.0352890300784336,0.0432006554118533,9.023766742380834,81.42836622089841,6.910497677415115,47.75497814955969,7.0,20.0,7.0,17.0,27.0,3.0,22.0,3.0,2.0,4.0,1.0,5.0,16.0,2.0,3.0,3.0,3.0,2.6176127565966345,4.002698100093714,2.61794245116528,0.6761472701076918,-0.06844823259805288,-0.6176608848930573,6.910497677415115,14.96357290512328
1003,2005.0,DEF03,-0.3348475408942111,0.0004539476128089,0.1598986168576184,0.0791148547909363,9.202607441870056,84.68798372916216,5.39454819122988,29.10115018750157,8.0,26.0,11.0,23.0,38.0,5.0,31.0,6.0,2.0,5.0,3.0,1.0,20.0,2.0,5.0,1.0,4.0,2.157819276491952,3.4479204055329538,2.1912332506169783,0.476230694881416,0.17884069948922132,1.6458007520287543,5.39454819122988,-8.177862558696422
1003,2006.0,DEF03,0.1954920199836998,0.1259007970072758,-0.0440308772842072,-0.0134134206358806,9.88260547770474,97.66589102795976,6.56561652942669,43.10732041148098,17.0,42.0,20.0,36.0,47.0,6.0,39.0,6.0,2.0,4.0,1.0,2.0,16.0,2.0,4.0,3.0,4.0,2.701899806348432,4.097044169593185,2.7156913260922293,0.7371979238669865,0.679998035834684,6.7201523137683115,6.56561652942669,7.688785638353222
1003,2007.0,DEF03,-0.1958708796207378,0.0488710140719792,-0.1024273712238317,0.0100559729187592,10.108928663906886,102.19043873195824,8.540907527681036,72.94710139639858,4.0,19.0,6.0,16.0,34.0,3.0,20.0,3.0,4.0,2.0,1.0,2.0,8.0,4.0,2.0,4.0,2.0,3.210867491609412,4.781832054885335,3.215007741216587,0.5277243157164202,0.22632318620214598,2.287884944305609,8.540907527681036,16.870777756351124
1003,2008.0,DEF03,0.1067331994697986,-0.1797922790552517,-0.0337933427362093,0.0174698224379357,9.87254980680872,97.46723968791888,6.16717739399951,38.034077009058585,4.0,22.0,4.0,17.0,33.0,8.0,23.0,11.0,2.0,4.0,1.0,3.0,16.0,2.0,3.0,2.0,4.0,2.3629032160917656,3.7338314907971335,2.34767894173975,0.7735609193334843,-0.23637885709816508,-2.333662039978156,6.16717739399951,-14.63921481989614
