Kreise_Code,year,CAP,GVAREAL,GVAREALPW,CAPPW,EMPL,POP,prec2,tas,hotday.d,coldday.d,R_West,R_East,T_Urban,T_Rural,D1.tas,tas2,D1.hotday.d,D1.coldday.d,D1.prec,D1.tas2,GVAREALPWln,CAPPWln,D1.GVAREALPWln,D1.CAPPWln,prec,prec.d,precpd,D1.GVAREALPWln.L1,D1.precpd,hotday.d.L1,coldday.d.L1,D1.tas.L1,precpd.L1,hotday.d.L2,coldday.d.L2,hotday.d.L3,coldday.d.L3,hotday.d.L4,coldday.d.L4,hotday.d.L5,coldday.d.L5
8111,2010,218083.14,41498.77088,87.6842657651471,460.7958163858223,473.275,581.924,257031.57044666857,9.019303632815587,13.0,19.0,1,0,1,0,-1.0796001682245375,81.34783802092045,3.0,9.0,-36.58875119999999,-20.640019961742222,4.473742473534816,6.132955030316643,0.1112546027664089,0.0104765598108835,506.9828108156625,241,2.1036631154176866,-0.1176347457514372,-0.2393177552271117,10.0,10.0,-0.0609063120298074,2.3429808706447983,24.0,11.0,29.0,6.0,32.0,24.0,26.0,22.0
8111,2011,220975.2904,43503.74283,90.91311299423222,461.7890378667559,478.52,587.442,172213.3262478242,10.764315699817375,25.0,7.0,1,0,1,0,1.745012067001788,115.87049248533484,12.0,-12.0,-91.9968758,34.52265446441439,4.509904248141631,6.135108158801393,0.036161774606815,0.0021531284847498,414.9859350097926,208,1.99512468754708,0.1112546027664089,-0.1085384278706065,13.0,19.0,-1.0796001682245375,2.1036631154176866,10.0,10.0,24.0,11.0,29.0,6.0,32.0,24.0
8111,2012,226600.933,44460.35428,90.81307134059531,462.8466648011258,489.581,594.477,201481.88496864305,10.32784122054118,32.0,15.0,1,0,1,0,-0.4364744792761961,106.66430427670952,7.0,8.0,33.881400600000006,-9.20618820862532,4.508803232741905,6.137395821699478,-0.0011010153997261,0.0022876628980847,448.8673355911333,239,1.8781060066574613,0.036161774606815,-0.1170186808896187,25.0,7.0,1.745012067001788,1.99512468754708,13.0,19.0,10.0,10.0,24.0,11.0,29.0,6.0
8111,2013,231998.2415,44144.92623,88.04368232422146,462.7027660660792,501.398,601.118,310567.37226697546,9.551874766250082,15.0,20.0,1,0,1,0,-0.7759664542910976,91.23831155012506,-17.0,5.0,108.41838309999996,-15.425992726584454,4.477833081365393,6.137084873993376,-0.0309701513765121,-0.0003109477061018,557.2857186768604,237,2.3514165345015203,-0.0011010153997261,0.473310527844059,32.0,15.0,-0.4364744792761961,1.8781060066574613,25.0,7.0,13.0,19.0,10.0,10.0,24.0,11.0
8111,2014,236241.2436,44705.55035,87.5232247423084,462.5062278649529,510.785,608.369,228210.5295519876,11.144280201754004,17.0,1.0,1,0,1,0,1.592405435503922,124.19498121520628,2.0,-19.0,-79.57186129999997,32.95666966508122,4.471904183770801,6.136660022515771,-0.0059288975945923,-0.0004248514776055,477.7138574326976,239,1.9988027507644253,-0.0309701513765121,-0.352613783737095,15.0,20.0,-0.7759664542910976,2.3514165345015203,32.0,15.0,25.0,7.0,13.0,19.0,10.0,10.0
8111,2015,240654.8782,47186.38,91.11556092794773,464.69774153558586,517.874,618.09,113842.2150022144,10.961251291432324,31.0,3.0,1,0,1,0,-0.1830289103216795,120.1490298739268,14.0,2.0,-140.30873739999998,-4.045951341279476,4.512128601182557,6.141387176030889,0.040224417411756,0.0047271535151187,337.40512003401204,197,1.712716345350315,-0.0059288975945923,-0.2860864054141103,17.0,1.0,1.592405435503922,1.9988027507644253,15.0,20.0,32.0,15.0,25.0,7.0,13.0,19.0
8111,2016,243447.3159,46504.1583,88.89411898513022,465.3569800493557,523.141,625.885,201810.578313929,10.247209848323909,28.0,9.0,1,0,1,0,-0.7140414431084157,105.0053096755865,-3.0,6.0,111.8282028,-15.143720198340304,4.487445987183501,6.142804810088059,-0.0246826139990554,0.0014176340571694,449.2333228011102,228,1.97032159123294,0.040224417411756,0.257605245882625,31.0,3.0,-0.1830289103216795,1.712716345350315,17.0,1.0,15.0,20.0,32.0,15.0,25.0,7.0
8111,2017,246999.5546,48308.61611,91.25939324271992,466.6047446420644,529.355,630.388,206884.6558382168,10.438327154456294,20.0,11.0,1,0,1,0,0.1911173061323854,108.95867378345964,-8.0,2.0,5.612426700000015,3.953364107873142,4.513705926810925,6.145482528078417,0.0262599396274234,0.002677717990358,454.8457494905151,221,2.0581255633054982,-0.0246826139990554,0.0878039720725583,28.0,9.0,-0.7140414431084157,1.97032159123294,31.0,3.0,17.0,1.0,15.0,20.0,32.0,15.0
8111,2018,253141.4009,50306.73967,93.07927084104266,468.3709811054042,540.472,633.787,126255.18917830948,11.48737521928088,40.0,11.0,1,0,1,0,1.0490480648245857,131.95978942854845,20.0,0.0,-99.5216873,23.0011156450888,4.533451504723161,6.1492606765708295,0.0197455779122366,0.0037781484924126,355.3240622206865,197,1.8036754427446016,0.0262599396274234,-0.2544501205608966,20.0,11.0,0.1911173061323854,2.0581255633054982,28.0,9.0,31.0,3.0,17.0,1.0,15.0,20.0
8111,2019,253665.6457,47250.25702,87.97243176820834,472.2849168595223,537.103,635.371,190834.7768434829,10.873197277097397,17.0,1.0,1,0,1,0,-0.614177942183483,118.22641902667824,-23.0,-10.0,81.52233739999997,-13.733370401870204,4.477023490035961,6.157582440884018,-0.0564280146872002,0.0083217643131883,436.8463996291334,214,2.0413383160239875,0.0197455779122366,0.2376628732793859,40.0,11.0,1.0490480648245857,1.8036754427446016,20.0,11.0,28.0,9.0,31.0,3.0,17.0,1.0
8111,2020,258933.8134,43818.97095,82.12166539227042,485.2710029873348,533.586,633.108,129131.11698474968,11.20689988488282,29.0,7.0,1,0,1,0,0.3337026077854226,125.59460502978656,12.0,6.0,-77.49821609999998,7.36818600310832,4.408201871928906,6.18470750393024,-0.0688216181070551,0.0271250630462223,359.34818354991296,199,1.8057697665824768,-0.0564280146872002,-0.2355685494415107,17.0,1.0,-0.614177942183483,2.0413383160239875,40.0,11.0,20.0,11.0,28.0,9.0,31.0,3.0
8115,2000,73521.06686,14704.82698,72.23474470698041,361.1586523554552,203.57,359.476,232573.88004257617,9.864909766385905,29.0,5.0,1,0,1,0,,97.316444698936,,,,,4.279921158773956,5.889317341998756,,,482.2591420426113,299,1.6129068295739508,,,,,,,,,,,,,,
8115,2001,76207.93,15947.1854,76.15765937429859,363.9399322817423,209.397,361.98,319418.6403924361,9.26024426870686,30.0,9.0,1,0,1,0,-0.6046654976790453,85.75212391611824,1.0,4.0,82.91219520000004,-11.56432078281776,4.332805657005308,5.896988832815239,0.0528844982313527,0.0076714908164836,565.1713372374635,266,2.12470427532881,,0.5117974457548591,29.0,5.0,,1.6129068295739508,,,,,,,,
8115,2002,78374.93262,15094.10287,71.27188745974634,370.0736258038927,211.782,364.272,425448.5508575626,9.713692214072518,28.0,2.0,1,0,1,0,0.4534479453656583,94.35581642973304,-2.0,-7.0,87.09283540000001,8.603692513614803,4.266501964392322,5.913701974501822,-0.066303692612986,0.0167131416865826,652.2641725616219,261,2.499096446596252,0.0528844982313527,0.3743921712674423,30.0,9.0,-0.6046654976790453,2.12470427532881,29.0,5.0,,,,,,
8115,2003,80378.23666,15264.24659,72.0079563638079,379.1783973016322,211.98,365.825,132559.04924123257,9.746993755839602,45.0,6.0,1,0,1,0,0.0333015417670843,95.0038872763762,17.0,4.0,-288.17757680000005,0.648070846643165,4.276776617963709,5.938006799616798,0.0102746535713871,0.0243048251149762,364.0865957596189,235,1.549304662806889,-0.066303692612986,-0.9497917837893632,28.0,2.0,0.4534479453656583,2.499096446596252,30.0,9.0,29.0,5.0,,,,
8115,2004,82190.54086,14747.76007,69.08716174941209,385.02872054566063,213.466,366.352,225944.5361138408,8.752824054510121,19.0,13.0,1,0,1,0,-0.994169701329481,76.611928929211,-26.0,7.0,111.249639,-18.3919583471652,4.235368921173625,5.953317930325328,-0.0414076967900847,0.0153111307085298,475.3362348323308,278,1.7098425713393195,0.0102746535713871,0.1605379085324305,45.0,6.0,0.0333015417670843,1.549304662806889,28.0,2.0,30.0,9.0,29.0,5.0,,
8115,2005,83044.13035,13229.84275,62.29238098152865,391.0111936925272,212.383,366.232,197125.05910380703,8.718634963249803,25.0,23.0,1,0,1,0,-0.0341890912603179,76.0145956224019,6.0,10.0,-31.348555799999986,-0.5973333068091051,4.131839122673092,5.9687361879452165,-0.1035297985005332,0.0154182576198884,443.9876790446991,255,1.741128153116467,-0.0414076967900847,0.0312855817771475,19.0,13.0,-0.994169701329481,1.7098425713393195,45.0,6.0,28.0,2.0,30.0,9.0,29.0,5.0
8115,2006,83812.12059,15216.98403,72.15294539092172,397.4040682506793,210.899,365.935,200854.56913123865,9.333659402060151,30.0,23.0,1,0,1,0,0.6150244388103481,87.11719783366586,5.0,0.0,4.18033539999999,11.102602211263957,4.278788107545635,5.984953567233609,0.1469489848725436,0.0162173792883928,448.1680144412636,255,1.7575216252598571,-0.1035297985005332,0.01639347214339,25.0,23.0,-0.0341890912603179,1.741128153116467,19.0,13.0,45.0,6.0,28.0,2.0,30.0,9.0
8115,2007,84840.10535,18027.02048,84.82944477645653,399.2306459961696,212.509,365.879,258332.2471390197,9.58738577452089,26.0,6.0,1,0,1,0,0.2537263724607381,91.91796598948552,-4.0,-17.0,60.0959398,4.800768155819668,4.440642708666272,5.989539310018235,0.1618546011206367,0.0045857427846254,508.2639542321408,255,1.993191977380944,0.1469489848725436,0.2356703521210867,30.0,23.0,0.6150244388103481,1.7575216252598571,25.0,23.0,19.0,13.0,45.0,6.0,28.0,2.0
8115,2008,86545.32685,17318.51928,80.18167090295428,400.6895048867776,215.991,365.812,242084.46733742752,9.194439889618875,23.0,14.0,1,0,1,0,-0.392945884902014,84.53772488381476,-3.0,8.0,-16.243154500000003,-7.380241105670763,4.384294946395506,5.993186825351936,-0.0563477622707662,0.003647515333701,492.02079973142855,266,1.8497022546294304,0.1618546011206367,-0.1434897227515135,26.0,6.0,0.2537263724607381,1.993191977380944,30.0,23.0,25.0,23.0,19.0,13.0,45.0,6.0
8115,2009,87687.19873,14109.79527,65.7198795971979,408.4249298077282,214.696,364.874,295193.8164848598,9.201515261612604,12.0,10.0,1,0,1,0,0.0070753719937286,84.66788310968967,-11.0,-4.0,51.296618100000046,0.1301582258749078,4.185401461110144,6.012308127051697,-0.1988934852853612,0.0191213016997613,543.3174178497621,252,2.156021499403818,-0.0563477622707662,0.3063192447743874,23.0,14.0,-0.392945884902014,1.8497022546294304,26.0,6.0,30.0,23.0,25.0,23.0,19.0,13.0
8115,2010,89821.79098,17596.30878,81.12636597510372,414.1161409866298,216.9,363.794,257181.1279927024,8.088925697743575,13.0,19.0,1,0,1,0,-1.1125895638690295,65.43071894361637,1.0,9.0,-36.187130800000034,-19.2371641660733,4.396008012788245,6.0261464682672,0.2106065516781008,0.0138383412155027,507.1302870395289,259,1.9580319962916173,-0.1988934852853612,-0.1979895031122005,12.0,10.0,0.0070753719937286,2.156021499403818,23.0,14.0,26.0,6.0,30.0,23.0,25.0,23.0
8115,2011,89828.90116,18924.35459,86.92340186392177,412.6023763394928,217.713,363.979,164742.83730404123,9.884569211911328,27.0,5.0,1,0,1,0,1.7956435141677538,97.70470850506534,14.0,-14.0,-101.2450356,32.27398956144897,4.465027292495369,6.022484360047354,0.069019279707124,-0.0036621082198458,405.88525136764247,226,1.795952439679834,0.2106065516781008,-0.1620795566117832,13.0,19.0,-1.1125895638690295,1.9580319962916173,12.0,10.0,23.0,14.0,26.0,6.0,30.0,23.0
8115,2012,90912.24716,18619.67156,84.37484280263551,411.96787699725394,220.678,365.833,235255.10365209056,9.332670986498265,33.0,16.0,1,0,1,0,-0.5518982254130638,87.0987477422265,6.0,11.0,79.14578230000001,-10.605960762838848,4.435269286111083,6.020945377856561,-0.0297580063842861,-0.0015389821907927,485.03103366141954,245,1.979718504740488,0.069019279707124,0.1837660650606538,27.0,5.0,1.7956435141677538,1.795952439679834,13.0,19.0,12.0,10.0,23.0,14.0,26.0,6.0
8115,2013,90864.30369,19356.82212,87.30930483888427,409.84512543752027,221.704,368.8,332191.185502693,8.746027754101204,17.0,19.0,1,0,1,0,-0.5866432323970603,76.49300147550856,-16.0,3.0,91.32925770000004,-10.60574626671793,4.469457041803667,6.01577934550024,0.0341877556925842,-0.0051660323563211,576.3602914263303,272,2.118971659655626,-0.0297580063842861,0.1392531549151379,33.0,16.0,-0.5518982254130638,1.979718504740488,27.0,5.0,13.0,19.0,12.0,10.0,23.0,14.0
8115,2014,88962.90949,19784.49716,90.41613574875694,406.5649197956274,218.816,372.336,256773.3948956194,10.348475884383031,22.0,0.0,1,0,1,0,1.602448130281827,107.09095312965717,5.0,-19.0,-69.63216420000003,30.5979516541486,4.504422744266171,6.007743620530778,0.0349657024625038,-0.0080357249694618,506.7281271813474,259,1.9564792555264376,0.0341877556925842,-0.1624924041291882,17.0,19.0,-0.5866432323970603,2.118971659655626,33.0,16.0,27.0,5.0,13.0,19.0,12.0,10.0
8115,2015,90876.15803,21575.412,97.2088723085033,409.44612514586686,221.949,377.78,129080.47089088894,10.151151219154771,40.0,2.0,1,0,1,0,-0.1973246652282601,103.0458710741474,18.0,2.0,-147.45042,-4.045082055509766,4.576861986194795,6.01480533211266,0.0724392419286239,0.0070617115818816,359.27770720591155,229,1.568898284741972,0.0349657024625038,-0.3875809707844657,22.0,0.0,1.602448130281827,1.9564792555264376,17.0,19.0,33.0,16.0,27.0,5.0,13.0,19.0
8115,2016,92437.40812,21610.0236,95.71147340588088,409.4081844957326,225.783,383.585,225458.4556548871,9.45685260279037,27.0,7.0,1,0,1,0,-0.6942986163644012,89.432061150903,-13.0,5.0,115.5469506,-13.613809923244403,4.561338180571412,6.014712664467843,-0.015523805623383,-9.266764481719036e-05,474.8246578411546,249,1.906926336711464,0.0724392419286239,0.338028051969492,40.0,2.0,-0.1973246652282601,1.568898284741972,22.0,0.0,17.0,19.0,33.0,16.0,27.0,5.0
8115,2017,94351.36288,22707.90219,98.72013750798834,410.1822986397012,230.023,387.718,244039.0701208559,9.637605226749985,24.0,13.0,1,0,1,0,0.1807526239596146,92.88343450667864,-3.0,6.0,19.178449599999965,3.451373355775644,4.592288953065228,6.016601691707897,0.0309507724938153,0.001889027240054,494.0031074022113,240,2.0583462808425472,-0.015523805623383,0.1514199441310832,27.0,7.0,-0.6942986163644012,1.906926336711464,40.0,2.0,22.0,0.0,17.0,19.0,33.0,16.0
8115,2018,96006.31227,22809.81347,97.70958242840926,411.2588072993639,233.445,390.594,174275.05938594835,10.636821624468883,42.0,12.0,1,0,1,0,0.9992163977188984,113.14197427076886,18.0,-1.0,-76.54046309999995,20.258539764090216,4.58199963436621,6.019222717775769,-0.0102893186990176,0.0026210260678718,417.4626442609632,224,1.8636725190221568,0.0309507724938153,-0.1946737618203904,24.0,13.0,0.1807526239596146,2.0583462808425472,27.0,7.0,40.0,2.0,22.0,0.0,17.0,19.0
8115,2019,97022.36411,20921.59876,89.82310990898164,416.5480169586124,232.92,392.224,236689.6331815777,10.041784736892485,15.0,0.0,1,0,1,0,-0.5950368875763985,100.83744070208688,-27.0,-12.0,69.04494369999998,-12.304533568681975,4.497842290852026,6.032001741777279,-0.0841573435141835,0.0127790240015102,486.5075880078174,259,1.8784076757058583,-0.0102893186990176,0.0147351566837015,42.0,12.0,0.9992163977188984,1.8636725190221568,24.0,13.0,27.0,7.0,40.0,2.0,22.0,0.0
8115,2020,98320.76743,19882.04378,86.54225152129817,427.9691101602696,229.738,392.853,173784.3858520825,10.463437795601935,32.0,5.0,1,0,1,0,0.4216530587094507,109.4835305024311,17.0,5.0,-69.63304349999999,8.646089800344214,4.460632751575218,6.0590510204545005,-0.0372095392768079,0.0270492786772216,416.87454446206806,231,1.804651707628,-0.0841573435141835,-0.0737559680778583,15.0,0.0,-0.5950368875763985,1.8784076757058583,42.0,12.0,24.0,13.0,27.0,7.0,40.0,2.0
8116,2000,90869.61961,15240.74102,62.15155032848189,370.5651666877363,245.219,492.914,303208.26310109167,10.511980931502922,35.0,4.0,1,0,1,0,,110.50174310428103,,,,,4.129575762593016,5.915029317765488,,,550.6434991280503,291,1.8922457014709635,,,,,,,,,,,,,,
8116,2001,93215.75126,16147.88952,64.92005355096789,374.75928703238384,248.735,496.066,392370.05234176194,9.826881031026463,28.0,10.0,1,0,1,0,-0.6850999004764589,96.56759079794772,-7.0,6.0,75.75098709999997,-13.934152306333315,4.173156567522327,5.926283918616624,0.0435808049293111,0.011254600851136,626.3944862192153,272,2.302920905217704,,0.4106752037467407,35.0,4.0,,1.8922457014709635,,,,,,,,
8116,2002,94663.74363,15376.78744,61.87144885083371,380.8977001786519,248.528,499.882,611387.2517985187,10.246679608697274,30.0,3.0,1,0,1,0,0.4197985776708108,104.99444300329252,2.0,-7.0,155.51807400000007,8.426852205344801,4.125058826932095,5.942530835605086,-0.0480977405902329,0.0162469169884618,781.9125601867293,252,3.102827619788608,0.0435808049293111,0.7999067145709038,28.0,10.0,-0.6850999004764589,2.302920905217704,35.0,4.0,,,,,,
8116,2003,96697.61876,15629.72901,63.18820551279149,390.93121850642,247.352,502.412,174101.4774118583,10.200493303225247,42.0,7.0,1,0,1,0,-0.0461863054720268,104.05006362914312,12.0,4.0,-364.6578689,-0.944379374149392,4.146117662103782,5.968531632762793,0.0210588351716873,0.0260007971577067,417.2546913399514,232,1.798511600603239,-0.0480977405902329,-1.304316019185369,30.0,3.0,0.4197985776708108,3.102827619788608,28.0,10.0,35.0,4.0,,,,
8116,2004,98605.63943,15561.85339,62.58310935859953,396.54965004282974,248.659,503.65,288377.30369077605,9.388328360320257,23.0,12.0,1,0,1,0,-0.8121649429049906,88.14070940119365,-19.0,5.0,119.7530402,-15.909354227949478,4.136495423145755,5.982801254024412,-0.0096222389580269,0.0142696212616195,537.0077315048355,275,1.952755387290311,0.0210588351716873,0.154243786687072,42.0,7.0,-0.0461863054720268,1.798511600603239,30.0,3.0,28.0,10.0,35.0,4.0,,
8116,2005,100202.5014,15559.41569,62.39990250651695,401.8548281531983,249.35,504.43,363848.9409496395,9.278655156417564,24.0,23.0,1,0,1,0,-0.1096732039026928,86.09344151171425,1.0,11.0,66.19119169999999,-2.0472678894794,4.133563712978599,5.996090899401029,-0.0029317101671555,0.0132896453766164,603.198923167479,252,2.393646520505869,-0.0096222389580269,0.440891133215558,23.0,12.0,-0.8121649429049906,1.952755387290311,42.0,7.0,30.0,3.0,28.0,10.0,35.0,4.0
8116,2006,102070.9523,16667.19548,66.44843889661881,406.93441468091805,250.829,504.376,311926.76872816525,9.868359871413466,33.0,23.0,1,0,1,0,0.5897047149959018,97.3845265517236,9.0,0.0,-44.69487779999997,11.29108504000935,4.19642629198064,6.008652029167492,0.0628625790020409,0.0125611297664631,558.5040453959973,250,2.234016181583989,-0.0029317101671555,-0.1596303389218798,24.0,23.0,-0.1096732039026928,2.393646520505869,23.0,12.0,42.0,7.0,30.0,3.0,28.0,10.0
8116,2007,102994.3283,17449.04568,68.86648517020227,406.4897022200296,253.375,503.948,373359.0811794828,10.16313183510752,29.0,5.0,1,0,1,0,0.2947719636940551,103.28924869777596,-4.0,-18.0,52.52711680000005,5.9047221460523645,4.232169632537706,6.007558595874929,0.0357433405570652,-0.0010934332925627,611.031162199365,259,2.3591936764454244,0.0628625790020409,0.1251774948614352,33.0,23.0,0.5897047149959018,2.234016181583989,24.0,23.0,23.0,12.0,42.0,7.0,30.0,3.0
8116,2008,104984.5114,17833.34187,69.0826545933487,406.6881458095257,258.145,503.642,346034.2973572919,9.781483814742751,22.0,13.0,1,0,1,0,-0.3816480203647696,95.6774256180744,-7.0,8.0,-22.784362500000043,-7.611823079701566,4.235303680353534,6.008046665228801,0.0031340478158288,0.0004880693538718,588.2467997305097,265,2.219799244266074,0.0357433405570652,-0.1393944321793503,29.0,5.0,0.2947719636940551,2.3591936764454244,33.0,23.0,24.0,23.0,23.0,12.0,42.0,7.0
8116,2009,105358.761,15049.32554,59.07163311927901,413.5543522632711,254.764,502.869,390082.7586821348,9.676867846610405,11.0,11.0,1,0,1,0,-0.1046159681323466,93.64177132076227,-11.0,-2.0,36.31925660000002,-2.0356542973121208,4.078750828123002,6.024788950235048,-0.1565528522305328,0.0167422850062468,624.5660563443708,251,2.4883109814516766,0.0031340478158288,0.2685117371856025,22.0,13.0,-0.3816480203647696,2.219799244266074,29.0,5.0,33.0,23.0,24.0,23.0,23.0,12.0
8116,2010,105326.682,16513.09886,65.47983972147541,417.6547548238205,252.186,502.39,387381.7112038416,8.684431088689994,15.0,18.0,1,0,1,0,-0.9924367579204104,75.41934333420528,4.0,7.0,-2.166095499999983,-18.222427986557,4.181742304752159,6.034655145846365,0.1029914766291577,0.009866195611317,622.3999608010621,267,2.331085995509596,-0.1565528522305328,-0.1572249859420806,11.0,11.0,-0.1046159681323466,2.4883109814516766,22.0,13.0,29.0,5.0,33.0,23.0,24.0,23.0
8116,2011,107610.1547,17525.73331,68.05370021900531,417.8580764033425,257.528,503.712,239304.45095448924,10.32421607269412,28.0,8.0,1,0,1,0,1.6397849840041268,106.5894375156756,13.0,-10.0,-133.21241910000003,31.17009418147032,4.22029710262296,6.035141844735805,0.0385547978708009,0.00048669888944,489.1875417053208,233,2.099517346374767,0.1029914766291577,-0.2315686491348287,15.0,18.0,-0.9924367579204104,2.331085995509596,11.0,11.0,22.0,13.0,29.0,5.0,33.0,23.0
8116,2012,110416.7261,17878.54918,67.92555385854533,419.5036856782468,263.208,506.769,336746.3509592052,9.89959003187281,30.0,15.0,1,0,1,0,-0.4246260408213107,98.00188279915552,2.0,7.0,91.1109599,-8.587554716520074,4.218412309251127,6.039072311752448,-0.0018847933718335,0.0039304670166426,580.2985016342287,270,2.149253709756403,0.0385547978708009,0.0497363633816356,28.0,8.0,1.6397849840041268,2.099517346374767,15.0,18.0,11.0,11.0,22.0,13.0,29.0,5.0
8116,2013,111825.6553,17601.11159,66.04395994836891,419.5990157820087,266.506,510.428,353793.76948024053,9.282722052134972,17.0,22.0,1,0,1,0,-0.6168679797378385,86.1689286971929,-13.0,7.0,14.507155300000022,-11.832954101962628,4.190320580130799,6.039299530909307,-0.0280917291203275,0.0002272191568595,594.8056568716393,269,2.211173445619477,-0.0018847933718335,0.061919735863074,30.0,15.0,-0.4246260408213107,2.149253709756403,28.0,8.0,15.0,18.0,11.0,11.0,22.0,13.0
